Market Place,Account Holder,Account,Psp Reference,Payment Psp Reference,Payment Merchant Reference,Capture Psp Reference,Capture Merchant Reference,Payout Psp Reference,Chargeback Psp Reference,Booking Date,TimeZone,Description,Main Currency,Main Amount,Record Type,Balance Currency,Pending (BC),Balance (BC),Exchange Rate,Bank account details,US State,Refund terms,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10
AffiniPayLLC,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP,8516348271525994,W9PXHHTL38N9TQ82,GVCMLZGXZ8NKGK82,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-55bmvwJ4olmaeXQ6uaYU8b,XTW9BHKPVKF4QM65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-55bmvwJ4olmaeXQ6uaYU8b-capture,,,2024-03-03 19:50:23,PST,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-55bmvwJ4olmaeXQ6uaYU8b-capture,USD,100.00,PendingCredit,USD,100.00,0.00,,,,,,,,,,
AffiniPayLLC,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP,8516348271525994,DZV2LDF28WK7C782,RT235W4RDHXXGN82,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-4h4XcBAY0Vr10dq1vLIfsH,B5PGZV79RS9JFH65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-4h4XcBAY0Vr10dq1vLIfsH-capture,,,2024-03-03 19:50:23,PST,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-4h4XcBAY0Vr10dq1vLIfsH-capture,USD,100.00,PendingCredit,USD,100.00,0.00,,,,,,,,,,
AffiniPayLLC,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP,8516348271525994,QFXTMDF28WK7C782,TJGL8F353RRXGN82,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-3XGE8YcswBMdkAb6XFYbZZ,H8PNX2QTXZ95HW65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-3XGE8YcswBMdkAb6XFYbZZ-capture,,,2024-03-03 19:50:31,PST,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-3XGE8YcswBMdkAb6XFYbZZ-capture,USD,100.00,PendingCredit,USD,100.00,0.00,,,,,,,,,,
AffiniPayLLC,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP,8516348271525994,M4C7PHTL38N9TQ82,GRPGSHFBNJHKGK82,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-1BwuWAKP5pGNo89adQNGuy,ZTQWB7CCZX6SKK65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-1BwuWAKP5pGNo89adQNGuy-capture,,,2024-03-03 19:50:46,PST,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-1BwuWAKP5pGNo89adQNGuy-capture,USD,100.00,PendingCredit,USD,100.00,0.00,,,,,,,,,,
AffiniPayLLC,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP,8516348271525994,DVJ9RDF28WK7C782,ZFNJ76K8SQHG5S82,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-6KSoZOY8TX12PnM5NT2pJw,P2FSJZH3KT84QM65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-6KSoZOY8TX12PnM5NT2pJw-capture,,,2024-03-03 19:50:46,PST,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-6KSoZOY8TX12PnM5NT2pJw-capture,USD,100.00,PendingCredit,USD,100.00,0.00,,,,,,,,,,
AffiniPayLLC,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP,8516348271525994,KWJ9RDF28WK7C782,KQ6G86K8SQHG5S82,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-1WOqlaPqWkZ52MARf7eEbg,X2RMD95TZF35XM65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-1WOqlaPqWkZ52MARf7eEbg-capture,,,2024-03-03 19:50:46,PST,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-1WOqlaPqWkZ52MARf7eEbg-capture,USD,100.00,PendingCredit,USD,100.00,0.00,,,,,,,,,,
AffiniPayLLC,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP,8516348271525994,ZVJ9RDF28WK7C782,QDJQVHFBNJHKGK82,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-76H8tqLwGdvTZhP7zNgHgz,LKK7F7CCZX6SKK65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-76H8tqLwGdvTZhP7zNgHgz-capture,,,2024-03-03 19:50:46,PST,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-76H8tqLwGdvTZhP7zNgHgz-capture,USD,100.00,PendingCredit,USD,100.00,0.00,,,,,,,,,,
AffiniPayLLC,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP,8516348271525994,JRW5DGF28WK7C782,BM864T2455BLNK82,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-3td9eontjYZBkMnNe8ADfv,BQZHQG353RRXGN82,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-3td9eontjYZBkMnNe8ADfv-capture,,,2024-03-03 19:54:03,PST,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-3td9eontjYZBkMnNe8ADfv-capture,USD,100.00,PendingCredit,USD,100.00,0.00,,,,,,,,,,
AffiniPayLLC,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP,8516348271525994,BZ6T7HF28WK7C782,V9F54WT5SQHG5S82,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-0cXLpYE1y6fOOUyOutr8rw,WCBD36HJF45JFH65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-6aYxYdV0Bt2GKNFrzf4Xc4,,,2024-03-03 19:55:47,PST,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-6aYxYdV0Bt2GKNFrzf4Xc4,USD,-1.50,PendingDebit,USD,-1.50,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,FS2H2DTL38N9TQ82,WVR3X54QGTGLNK82,6PT62hK7OetlmXD8S3rjJT-7eSBo8Ap2uUK1LJ7dO0Gz7-7CldIVjHzD5pdM10PhhG56,VTWRGR79RS9JFH65,6PT62hK7OetlmXD8S3rjJT-7eSBo8Ap2uUK1LJ7dO0Gz7-7CldIVjHzD5pdM10PhhG56-capture,,,2024-03-03 19:58:15,PST,6PT62hK7OetlmXD8S3rjJT-7eSBo8Ap2uUK1LJ7dO0Gz7-7CldIVjHzD5pdM10PhhG56-capture,USD,11.00,PendingCredit,USD,11.00,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,MT2H2DTL38N9TQ82,DXHW4VGXZ8NKGK82,6PT62hK7OetlmXD8S3rjJT-7eSBo8Ap2uUK1LJ7dO0Gz7-4PD1a8vVgF6REOZ4O6h2NL,FJ6CGR79RS9JFH65,6PT62hK7OetlmXD8S3rjJT-7eSBo8Ap2uUK1LJ7dO0Gz7-4PD1a8vVgF6REOZ4O6h2NL-capture,,,2024-03-03 19:58:15,PST,6PT62hK7OetlmXD8S3rjJT-7eSBo8Ap2uUK1LJ7dO0Gz7-4PD1a8vVgF6REOZ4O6h2NL-capture,USD,2.00,PendingCredit,USD,2.00,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,W38K49F28WK7C782,QPWMLR4RDHXXGN82,6PT62hK7OetlmXD8S3rjJT-7eSBo8Ap2uUK1LJ7dO0Gz7-1mWrSpywUCndUKUOZepl1r,VFB3XNT363LWFL65,6PT62hK7OetlmXD8S3rjJT-7eSBo8Ap2uUK1LJ7dO0Gz7-1mWrSpywUCndUKUOZepl1r-capture,,,2024-03-03 19:58:15,PST,6PT62hK7OetlmXD8S3rjJT-7eSBo8Ap2uUK1LJ7dO0Gz7-1mWrSpywUCndUKUOZepl1r-capture,USD,22.00,PendingCredit,USD,22.00,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,KKXX79F28WK7C782,NV4H9VGXZ8NKGK82,3syBxFEsp6EdCgaRQ6fPpO-4ylte4no4QCW78VO2Dx6gI-2F68eGM575XOaHYlUdklCy,V5RVRKDZBPCSKK65,3syBxFEsp6EdCgaRQ6fPpO-4ylte4no4QCW78VO2Dx6gI-2F68eGM575XOaHYlUdklCy-capture,,,2024-03-03 19:58:31,PST,3syBxFEsp6EdCgaRQ6fPpO-4ylte4no4QCW78VO2Dx6gI-2F68eGM575XOaHYlUdklCy-capture,USD,99.99,PendingCredit,USD,99.99,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,WWQV5DTL38N9TQ82,GT3GZ54QGTGLNK82,6PT62hK7OetlmXD8S3rjJT-7eSBo8Ap2uUK1LJ7dO0Gz7-6xairKfcfgAGDZXugEznIf,W9WCCFRHBQG5HW65,6PT62hK7OetlmXD8S3rjJT-7eSBo8Ap2uUK1LJ7dO0Gz7-6xairKfcfgAGDZXugEznIf-capture,,,2024-03-03 19:58:31,PST,6PT62hK7OetlmXD8S3rjJT-7eSBo8Ap2uUK1LJ7dO0Gz7-6xairKfcfgAGDZXugEznIf-capture,USD,3.00,PendingCredit,USD,3.00,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,CJXX79F28WK7C782,L86X8CCBBNK2WN82,6PT62hK7OetlmXD8S3rjJT-7eSBo8Ap2uUK1LJ7dO0Gz7-23pAgioPrrCZyf1rrcIGGm,SBGPNKDZBPCSKK65,6PT62hK7OetlmXD8S3rjJT-7eSBo8Ap2uUK1LJ7dO0Gz7-23pAgioPrrCZyf1rrcIGGm-capture,,,2024-03-03 19:58:31,PST,6PT62hK7OetlmXD8S3rjJT-7eSBo8Ap2uUK1LJ7dO0Gz7-23pAgioPrrCZyf1rrcIGGm-capture,USD,33.00,PendingCredit,USD,33.00,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,8017095257951918,,,,,,,2024-03-03 20:16:35,PST,AffiniPayLLCMP1 - 2531,USD,-17.91,Fee,USD,0.00,-17.91,,,,,,,,,,
AffiniPayLLC,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP,8516348271525994,CXX4CRJZ7WK7C782,DDF2BVJ9NJHKGK82,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-7SS4sHtR5VsfdDsYuxYNaX,N3QQZCM2KT84QM65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-7SS4sHtR5VsfdDsYuxYNaX-capture,,,2024-03-03 20:16:37,PST,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-7SS4sHtR5VsfdDsYuxYNaX-capture,USD,893.89,Credited,USD,-893.89,893.89,,,,,,,,,,
AffiniPayLLC,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP,8516348271525994,BZ6T7HF28WK7C782,V9F54WT5SQHG5S82,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-0cXLpYE1y6fOOUyOutr8rw,WCBD36HJF45JFH65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-6aYxYdV0Bt2GKNFrzf4Xc4,,,2024-03-03 20:16:37,PST,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-6aYxYdV0Bt2GKNFrzf4Xc4,USD,-1.50,Debited,USD,1.50,-1.50,,,,,,,,,,
AffiniPayLLC,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP,8516348271525994,XJHJ7ZTL38N9TQ82,B3FV3SSFSBFWFL65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-1uItuRBfakIcGW6hTzoxt7,KR5BMV6MF45JFH65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-1uItuRBfakIcGW6hTzoxt7-capture,,,2024-03-03 20:18:27,PST,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-1uItuRBfakIcGW6hTzoxt7-capture,USD,293.42,PendingCredit,USD,293.42,0.00,,,,,,,,,,
AffiniPayLLC,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP,8516348271525994,GZH6MVF28WK7C782,PSVT6F5RDHXXGN82,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-0uJ48pnNlLF6VnUKeVkUSQ,TG73KGGNJS794WT5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-0uJ48pnNlLF6VnUKeVkUSQ-capture,,,2024-03-03 20:19:09,PST,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-0uJ48pnNlLF6VnUKeVkUSQ-capture,USD,447.88,PendingCredit,USD,447.88,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,RPVTG4VL38N9TQ82,KCCMHBFZBPCSKK65,1go2FrZMP8dCFp3axsQ9jQ-0XxEq5NlhVixxSFzzISrJC-4izH9as1jEielLvEQ3nHIa,DQBSJHHNKMQ7C782,<auto>,,,2024-03-03 20:25:08,PST,Payment with empty split data - Payment with empty split data,USD,-85.03,PendingDebit,USD,-85.03,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,ZPLDW4VL38N9TQ82,XS9D6XS266BMCQT5,collection-1go2FrZMP8dCFp3axsQ9jQ-3EgxQtZTZYZHNPJ0OpsoY6,V2ZBXZF28WK7C782,<auto>,,,2024-03-03 20:26:03,PST,collection-1go2FrZMP8dCFp3axsQ9jQ-3EgxQtZTZYZHNPJ0OpsoY6,USD,85.03,PendingCredit,USD,85.03,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,W93M77VL38N9TQ82,R9RS2GVNHVGMCQT5,5vlizSzW0OtaL5hJsHPPj8-2aYkfwN8N4mAnOhr6G2zTh-3VOz5GSZjePOzp8i3l8opI,XQWLRQST5LWT3ST5,5vlizSzW0OtaL5hJsHPPj8-2aYkfwN8N4mAnOhr6G2zTh-3VOz5GSZjePOzp8i3l8opI-capture,,,2024-03-03 20:30:45,PST,5vlizSzW0OtaL5hJsHPPj8-2aYkfwN8N4mAnOhr6G2zTh-3VOz5GSZjePOzp8i3l8opI-capture,USD,1.00,PendingCredit,USD,1.00,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,WSTNG7VL38N9TQ82,R9RS2GVNHVGMCQT5,5vlizSzW0OtaL5hJsHPPj8-2aYkfwN8N4mAnOhr6G2zTh-3VOz5GSZjePOzp8i3l8opI,HZS6J89W2BNL5QT5,5vlizSzW0OtaL5hJsHPPj8-2aYkfwN8N4mAnOhr6G2zTh-63U8spiglYzv8B3qdonORa,,,2024-03-03 20:31:16,PST,5vlizSzW0OtaL5hJsHPPj8-2aYkfwN8N4mAnOhr6G2zTh-63U8spiglYzv8B3qdonORa,USD,-1.00,PendingDebit,USD,-1.00,0.00,,,,,,,,,,
AffiniPayLLC,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP,8516348271525994,RMQG3LVL38N9TQ82,QHR6LH453RRXGN82,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-0k5EdKfD9Ovv79uHDGzVsI,LCR9XT3455BLNK82,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-0k5EdKfD9Ovv79uHDGzVsI-capture,,,2024-03-03 20:52:59,PST,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-0k5EdKfD9Ovv79uHDGzVsI-capture,USD,36.00,PendingCredit,USD,36.00,0.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,8017095330070215,,,,,,,2024-03-03 22:16:47,PST,AffiniPayLLCMP1 - 2532,USD,-139.82,Fee,USD,0.00,-139.82,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,T23B7CQL38N9TQ82,RZXK9D5W2BNL5QT5,0EzUyR5tsu8c3TYnprsXIM-2kM5sOtnVCsnZEaIW1toVn-3iYRm2w8lyardpfZf9MhkW,MFXXMVNT5LWT3ST5,0EzUyR5tsu8c3TYnprsXIM-2kM5sOtnVCsnZEaIW1toVn-3iYRm2w8lyardpfZf9MhkW-capture,,,2024-03-03 22:17:01,PST,0EzUyR5tsu8c3TYnprsXIM-2kM5sOtnVCsnZEaIW1toVn-3iYRm2w8lyardpfZf9MhkW-capture,USD,3.00,Credited,USD,-3.00,3.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,BGWM3CQL38N9TQ82,WHGN8D5W2BNL5QT5,0EzUyR5tsu8c3TYnprsXIM-2kM5sOtnVCsnZEaIW1toVn-0c9T8svJRZzXH2PuDxXzua,W7QZ3SBNJS794WT5,0EzUyR5tsu8c3TYnprsXIM-2kM5sOtnVCsnZEaIW1toVn-0c9T8svJRZzXH2PuDxXzua-capture,,,2024-03-03 22:17:01,PST,0EzUyR5tsu8c3TYnprsXIM-2kM5sOtnVCsnZEaIW1toVn-0c9T8svJRZzXH2PuDxXzua-capture,USD,22.00,Credited,USD,-22.00,22.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,ZGH47GRL38N9TQ82,K64CMXDXZ8NKGK82,2qaE1OoOTLzf4XX62Ag4XS-772XRlviHxmbLtcYjxIPXu-73P9MyVHX1HKDhM2HFGOhK,C4PC8TDNKMQ7C782,<auto>,,,2024-03-03 22:17:01,PST,Payment with empty split data - Payment with empty split data,USD,-20.02,Debited,USD,20.02,-20.02,,,,,,,,,,
AffiniPayLLC,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP,8516348271525994,WHRMQ2QL38N9TQ82,BNXB7QLJT3RZNN82,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-0tPYyGpGZNfyDB5yHQNzBa,ZJP89G49RS9JFH65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-0tPYyGpGZNfyDB5yHQNzBa-capture,,,2024-03-03 22:17:01,PST,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-0tPYyGpGZNfyDB5yHQNzBa-capture,USD,123.45,Credited,USD,-123.45,123.45,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,NCTRD8B28WK7C782,PNQ8QVNT5LWT3ST5,6mgX39CmtaBXCxSawFeuLi-6MlnVUkyb3XfW6OM1IJ4pH-2xE0Bxi857S3yF22UyS760,KRFF7SBNJS794WT5,6mgX39CmtaBXCxSawFeuLi-6MlnVUkyb3XfW6OM1IJ4pH-2xE0Bxi857S3yF22UyS760-capture,,,2024-03-03 22:17:01,PST,6mgX39CmtaBXCxSawFeuLi-6MlnVUkyb3XfW6OM1IJ4pH-2xE0Bxi857S3yF22UyS760-capture,USD,22.00,Credited,USD,-22.00,22.00,,,,,,,,,,
AffiniPayLLC,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP,8516348271525994,PWWPSW928WK7C782,Z83QCGZQDHXXGN82,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-19u5ZYdmkaSo18DGbddq92,RCFDPCQ363LWFL65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-24z5iXeJq4HRRmS9lYEQA3,,,2024-03-03 22:17:01,PST,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-24z5iXeJq4HRRmS9lYEQA3,USD,-122.45,Debited,USD,122.45,-122.45,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,VP7B5CC28WK7C782,KBL2Z8TPHRQWFL65,2qaE1OoOTLzf4XX62Ag4XS-772XRlviHxmbLtcYjxIPXu-2GpCX6BKJwqq3w7umZFmYZ,P38XMC4FQ75ZGN82,2qaE1OoOTLzf4XX62Ag4XS-772XRlviHxmbLtcYjxIPXu-2GpCX6BKJwqq3w7umZFmYZ-capture,,,2024-03-03 22:17:01,PST,2qaE1OoOTLzf4XX62Ag4XS-772XRlviHxmbLtcYjxIPXu-2GpCX6BKJwqq3w7umZFmYZ-capture,USD,11.11,Credited,USD,-11.11,11.11,,,,,,,,,,
AffiniPayLLC,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP,8516348271525994,LFRMQ2QL38N9TQ82,HC33XJCXZ8NKGK82,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-5KwhenMP6QrIxzgBylPwE4,MNBJQCQ363LWFL65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-5KwhenMP6QrIxzgBylPwE4-capture,,,2024-03-03 22:17:01,PST,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-5KwhenMP6QrIxzgBylPwE4-capture,USD,123.45,Credited,USD,-123.45,123.45,,,,,,,,,,
AffiniPayLLC,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP,8516348271525994,MXWPSW928WK7C782,SDXQ97HV5HNG5S82,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-1HFFGD59hNpvxEyfg0dsUM,Q85844NHBQG5HW65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-2zRyxF3VyuD3bpgrMUCoZq,,,2024-03-03 22:17:01,PST,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-2zRyxF3VyuD3bpgrMUCoZq,USD,-122.45,Debited,USD,122.45,-122.45,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,F3FTS7B28WK7C782,W8DCS9DBVJD94WT5,1OTL5YUSJ5915ufjpesQYd-2lhbmQAKy2tUO8BldB7nmL-6GCBUHqdeMYyayWWOtCbPK,LCF5S5SBTLMMCQT5,1OTL5YUSJ5915ufjpesQYd-2lhbmQAKy2tUO8BldB7nmL-6GCBUHqdeMYyayWWOtCbPK-capture,,,2024-03-03 22:17:01,PST,1OTL5YUSJ5915ufjpesQYd-2lhbmQAKy2tUO8BldB7nmL-6GCBUHqdeMYyayWWOtCbPK-capture,USD,22.00,Credited,USD,-22.00,22.00,,,,,,,,,,
AffiniPayLLC,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP,8516348271525994,H8QCLX928WK7C782,SCPKS28BBNK2WN82,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-3puAxW8AU2uTTwXJt7OgLK,PMLP8C3HC685XM65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-3puAxW8AU2uTTwXJt7OgLK-capture,,,2024-03-03 22:17:01,PST,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-3puAxW8AU2uTTwXJt7OgLK-capture,USD,123.45,Credited,USD,-123.45,123.45,,,,,,,,,,
AffiniPayLLC,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP,8516348271525994,SSWPSW928WK7C782,CVPBFGZQDHXXGN82,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-2SYAmFE2kNB4gBuX1nDdt4,NXRCN2GPVKF4QM65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-2SYAmFE2kNB4gBuX1nDdt4-capture,,,2024-03-03 22:17:01,PST,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-2SYAmFE2kNB4gBuX1nDdt4-capture,USD,123.45,Credited,USD,-123.45,123.45,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,LTKSSBQL38N9TQ82,HHRGXC5W2BNL5QT5,1OTL5YUSJ5915ufjpesQYd-2lhbmQAKy2tUO8BldB7nmL-1nqN0T0WkCf1ZqeLE87Gjp,J93SRRBNJS794WT5,1OTL5YUSJ5915ufjpesQYd-2lhbmQAKy2tUO8BldB7nmL-1nqN0T0WkCf1ZqeLE87Gjp-capture,,,2024-03-03 22:17:01,PST,1OTL5YUSJ5915ufjpesQYd-2lhbmQAKy2tUO8BldB7nmL-1nqN0T0WkCf1ZqeLE87Gjp-capture,USD,33.00,Credited,USD,-33.00,33.00,,,,,,,,,,
AffiniPayLLC,LiableAccountHolderAffiniPayLLC,141562167,NSTVV7B28WK7C782,LVGFRBGB8FBSMRT5,3fG6PkDx9Ca0vlyu5Zu9TQ-5cOjIJ1Op8Qz9qLEAEMQM9-2U39LnMqILoB6FPLFd5ifq,FPVTTMQNHVGMCQT5,3fG6PkDx9Ca0vlyu5Zu9TQ-5cOjIJ1Op8Qz9qLEAEMQM9-2U39LnMqILoB6FPLFd5ifq-capture,,,2024-03-03 22:17:01,PST,3fG6PkDx9Ca0vlyu5Zu9TQ-5cOjIJ1Op8Qz9qLEAEMQM9-2U39LnMqILoB6FPLFd5ifq-capture,USD,22.00,Credited,USD,-22.00,22.00,,,,,,,,,,
AffiniPayLLC,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP,8516348271525994,K583J3QL38N9TQ82,QDF5L3FLCZSKGK82,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-4e1orjWgXRsDlNfQNXdIEB,TBNZ9KHC8BL4QM65,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-4e1orjWgXRsDlNfQNXdIEB-capture,,,2024-03-03 22:17:01,PST,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-4e1orjWgXRsDlNfQNXdIEB-capture,USD,123.45,Credited,USD,-123.45,123.45,,,,,,,,,,
